Date,Top15_Net_Volume,Foreign_Net_Volume,Margin_Balance,Trust_Net_Volume,Dealer_Net_Volume
2024-05-07,262.083176244221,262.52066237112564,11652,307.8793726860049,-217.64328563378635
2024-05-08,34.92847281615771,162.44412326028655,11416,243.6012949881267,-13.869133992187514
2024-05-09,148.4979824963591,-252.37875332000579,8170,8.209168955197185,0.2230955294385666
2024-05-10,397.5785127184568,31.59495387993556,8835,472.0271164171246,38.911121660394066
2024-05-13,-309.11034161673626,-815.7740885172312,13017,103.70679729296175,-52.76723548562242
2024-05-14,1146.1936378427301,140.99622392315007,7151,352.6018532007978,20.946519402268166
2024-05-15,-403.008690749851,-393.1546642905505,14429,329.31937831625277,32.652320501805505
2024-05-16,-507.0943063938661,-462.15359032946253,11905,132.92959702095652,-53.45580968654714
2024-05-17,679.0554367500339,307.9364906920871,7834,200.2261695611701,121.34558217411009
2024-05-20,495.83134698146796,1035.2013718067597,14190,174.81428302389514,37.69863114550607
2024-05-21,412.05990852607755,750.9899636013878,7567,-178.8522862783416,74.69610954632904
2024-05-22,414.17275463213997,-742.3003621739063,6307,61.45807089060325,26.884573128385277
2024-05-23,93.8766135765427,-393.7768819422025,13848,264.849446788932,230.36731030617202
2024-05-24,-348.62718574291574,764.4627127929296,7660,355.23726347233236,79.63970691176536
2024-05-27,137.90227909686317,-389.49243612298574,8730,-94.12793436638995,-28.799331620722533
2024-05-28,-238.58085575605583,65.22011000178523,11207,155.766260362604,102.09668843684005
2024-05-29,587.5598667088756,530.0312594147312,8162,80.1740426555069,-143.76049174566717
2024-05-30,26.47130924893068,-381.00667291818115,6140,26.425187083680875,31.96002626671043
2024-05-31,-312.7485983962558,263.22530368757594,13458,121.20052584500525,51.91602900919905
2024-06-03,-60.69292082649673,-600.4152969509227,6708,93.59948213322747,33.10207620786982
2024-06-04,306.46572713781217,-160.82058637072822,8630,158.28151377451763,-13.37788708388873
2024-06-05,-181.86227640198734,391.8691604855222,8211,338.3433521900104,-81.22733568370153
2024-06-06,-311.1101977832157,-755.7962401190016,11538,206.8255181729401,-58.934701205096246
2024-06-07,221.84360574595615,464.2848427762394,14702,112.11825177454054,30.207491624738367
2024-06-11,222.48328555436137,188.21732064399126,5475,422.9250113646158,-91.35192324279926
2024-06-12,-153.47158768556488,531.4939726502887,12684,271.98591917606717,197.0167615647273
2024-06-13,-135.5191528091614,334.34848043879686,14168,31.52031227933033,-244.08976793437063
2024-06-14,216.02496867881814,1018.4842579843065,6207,-193.42408047058103,-12.343786754460389
2024-06-17,-624.0421707486621,275.13470158874435,6960,-147.56613618409312,31.038963910769706
2024-06-18,-603.7318871882776,-57.6433246751518,5557,236.64648966312683,70.74209278332887
2024-06-19,-259.222110626218,273.3785018193703,5882,-76.06249585059626,-71.59247272624272
2024-06-20,-6.723575855923627,525.9788174218327,9761,-151.6110954223896,133.42947938882122
2024-06-21,255.45378279900228,229.3160421954226,10867,-101.6170653374399,-119.3831043812923
2024-06-24,837.678108474776,224.35501472232943,11963,-87.47686241814,-36.6128588607568
2024-06-25,528.8298116010096,-221.1950126840532,12166,220.12953355645018,82.07475552794239
2024-06-26,20.03073501828645,-197.7405505305689,12929,18.651584843544782,124.01885647927523
2024-06-27,90.49189604865559,-641.5631630798161,10347,-224.47492005988113,-120.40012963810977
2024-06-28,-401.2646823189044,1249.7460459121637,12269,56.20897955247134,284.50367904151585
2024-07-01,90.74343200380504,-546.3179412347711,14802,94.45322648964836,-69.74915631672096
2024-07-02,-44.32931946006917,-215.74311867754437,13125,-45.86737228817033,-111.21824775277827
2024-07-03,261.3592801690447,-231.04435934151843,7454,281.17701683854,70.27148917732569
2024-07-04,-313.6154717761615,736.9546261666648,9494,-34.18777713845694,-14.829345358145716
2024-07-05,359.67325712058613,23.03019302478333,6946,271.66753732743007,-29.605231253974438
2024-07-08,866.3694565012888,948.6452436042402,7808,169.3565559349953,79.56440575697195
2024-07-09,45.619925771571204,-204.0943745463211,11642,235.32110160888143,-132.72956904278092
2024-07-10,300.8558610494707,367.3964973342812,8825,-169.71016816127897,-150.21343999747023
2024-07-11,445.0719958555563,-301.2082319558544,8536,69.66203844762052,-39.742336514322815
2024-07-12,-100.61023594291814,1487.0894766640329,11068,39.43439908504619,127.79017394533253
2024-07-15,212.04624090520838,-512.5590514177077,8802,-234.4013049815066,-35.40552934127837
2024-07-16,106.29620039089743,385.8924261362165,9699,271.01214596058185,179.91566845286144
2024-07-17,148.83804927441585,580.2661285592591,6970,-113.48017938146998,140.10147611718904
2024-07-18,-286.50489192773324,448.27945847089893,10806,-71.91356576719656,48.29461845074849
2024-07-19,112.25508712947136,88.82740467337503,11142,-152.66316711954516,53.9723859374757
2024-07-22,348.9991456227249,122.1075801599443,7819,190.23726521407465,48.20026250168557
2024-07-23,825.5718038975208,226.28688318746575,14094,-255.18594375451914,35.97177286821001
2024-07-26,579.6354130426034,111.79879902290683,5364,173.5749600929136,-16.62416974781795
2024-07-29,1176.5912287557783,778.3274700769458,9258,258.90279724869214,-5.018783320716288
2024-07-30,-283.67378144402477,1526.3138009548109,8119,157.4356855251521,-86.9960156592582
2024-07-31,536.160318360339,-134.49507100470015,6863,192.5256967692858,-201.004278929018
2024-08-01,191.67100286917588,-621.8817877474467,5115,201.90929391560854,130.407060928205
2024-08-02,1194.9014666088362,147.03077098924712,12084,-139.88486534515283,35.725843678529834
2024-08-05,-304.14914267757575,1747.8256025925912,13016,336.9469959328688,20.621135562178612
2024-08-06,-319.86092109038805,-282.2047407818385,7384,-42.01525082669973,59.84491228578794
2024-08-07,-199.69632272201108,1183.4700832664405,8935,36.72247648200562,-62.83974547936491
2024-08-08,-961.9478621549035,1206.6204884458643,12742,-16.527463670191807,-80.10622133844329
2024-08-09,-162.87751084038052,-132.15294502479674,10442,148.30842417546188,-8.368469367815262
2024-08-12,-279.566330776849,541.3898475111653,7490,-57.60744862748446,156.80984817638125
2024-08-13,175.19689323810383,1177.0379738771228,11980,63.38314484747372,-96.87410284931264
2024-08-14,270.8779878885797,-27.47664459249225,14134,-197.068763429201,-242.70653568081661
2024-08-15,1038.085419607943,77.85178393858294,12661,282.93304170031433,-32.14010918187526
2024-08-16,575.2119190930251,-149.00854836918626,6724,184.14818919004068,134.2699916235183
2024-08-19,-188.45182783120157,-408.8540384157201,13182,-8.451952380353902,-153.25440243543537
2024-08-20,-349.207335674179,-189.56652703960424,7767,-43.82980600516207,-98.02836038228716
2024-08-21,345.9595857532529,-534.364160057354,6137,178.92564926353933,46.354674057816865
2024-08-22,-560.116603510321,220.45008095553564,9117,-91.45867612719235,276.9907035475335
2024-08-23,1015.7293829271769,-261.9839386351851,8420,75.0730631530338,-115.82116685261957
2024-08-26,689.7200603606435,340.2715470744486,10845,282.2797574862812,-119.69340914679591
2024-08-27,-134.5878260523524,-733.5373877221764,9778,-112.25142382743849,53.86983688391852
2024-08-28,-756.5672645454388,398.52813932867423,8906,123.72016582404058,140.46744399937043
2024-08-29,776.9361870827064,700.1173769653548,8637,113.14505338709844,-42.40987123257102
2024-08-30,42.73007737369106,-996.2413855428733,7953,30.53263626746345,-142.1394156122169
2024-09-02,718.9081559867309,424.43394190854326,10929,-50.757916820787344,63.37492208863459
2024-09-03,-697.2138293971835,936.6013954839754,5276,292.959411378877,81.48413973029731
2024-09-04,-199.6875114768864,-525.7846112147232,6999,-69.51372715339323,197.86551265382485
2024-09-05,102.62184985909158,1203.5434321026219,6227,-312.407780225924,85.69471123242788
2024-09-06,123.49029688237103,451.4114056196271,11337,178.10671832620676,102.80660763723795
2024-09-09,-125.03273573962181,-223.00711345504533,8735,-190.2606699535668,-6.214514386790572
2024-09-10,411.4249661737494,166.5385534053764,5695,188.37622897101744,264.1504342169468
2024-09-11,-433.81021469129723,534.9961475130335,14501,316.9806495686888,-19.814201058847004
2024-09-12,28.810257489353248,245.6032348474469,9152,175.94997567973485,-41.192212141177016
2024-09-13,160.14781585594943,523.2535954678215,12901,264.28226037749823,200.95149185186065
2024-09-16,357.2194170293745,-352.4041558476198,12470,454.0098213859294,-127.423727889541
2024-09-18,455.8074390444449,301.6164944216468,12537,243.35209252178933,-164.7408384527915
2024-09-19,-462.3210459189346,-648.2286981429882,7841,116.11467852508716,31.95569245984847
2024-09-20,-667.0570853678112,133.26436319077982,9208,376.7896367047296,19.826347672430458
2024-09-23,738.8384109492546,-342.3445848788739,13733,400.95510896931694,-2.788798155066221
2024-09-24,266.15700598979583,-241.31796555385995,6088,403.7543566518841,119.39297571216518
2024-09-25,-274.2432682782768,941.6559051262624,8363,-48.428703039200514,-70.82061822885704
2024-09-26,875.5759877612614,854.7860723565614,5024,-220.80367169968082,26.416712562467417
2024-09-27,157.83731714642934,565.4828725443062,14764,-60.63843668697734,-16.010595263818693
2024-09-30,689.6485920319133,-455.3876588035474,11144,190.72832315863502,-69.12185001067509
2024-10-01,133.75924070505448,10.154930183118836,10668,81.83178906642114,13.81599160393166
2024-10-04,1130.3739624409936,927.85861998751,9236,8.703802964630583,105.25958032951027
2024-10-07,977.6704212216022,285.03014818394286,14959,162.0962797609871,232.05681204305017
2024-10-08,-24.482074239536743,1591.5977239890165,13068,-244.16101633465343,77.94189828989693
2024-10-09,585.7854754771777,435.99070363662315,7235,78.23385973830825,-231.08350014014516
2024-10-11,422.68797479257375,315.22946989401896,12295,273.6915289695754,16.185991455835108
2024-10-14,784.3157787661743,14.530121478499183,13392,159.86312891164573,24.98027909028325
2024-10-15,-382.46173029005223,280.1245428693694,13448,188.36196436674572,113.62090095799499
2024-10-16,443.02572999921966,108.51809817167366,8747,369.47455799050294,38.4810302489739
2024-10-17,629.2122434247939,624.8652060131542,8175,36.7713430252666,145.30889173020765
2024-10-18,-779.3697432115572,774.0213900767504,9897,-80.61833227006727,59.16706156152717
2024-10-21,-491.6292563328875,-271.5936763047697,10037,287.9030085330084,175.87980694978887
2024-10-22,-919.6160888800503,-598.7397721346669,12427,284.2241262067854,-23.874592004829346
2024-10-23,-34.70341722227889,-901.7232238619779,13605,161.65833495115936,34.434346729669386
2024-10-24,458.77112789798116,504.7947961475262,7014,17.92579988351035,102.66415353898965
2024-10-25,851.1785260480141,-462.01996370432414,6381,50.27593020159701,-37.219407029344346
2024-10-28,137.0473902098876,-1091.7343557714896,6098,-205.35459042621733,-59.0012802081076
2024-10-29,914.307772785646,433.14716271857844,8426,272.5893060414405,-42.9352099686685
2024-10-30,-590.0507291074457,1695.7997104596743,8655,265.53026190582875,-54.92156170889224
2024-11-01,-751.6912196775774,196.35745307606402,12938,-212.33655009335678,72.25619208753272
2024-11-04,72.22615055169061,703.0944646709852,14101,223.52641678122717,-163.48080296345557
2024-11-05,292.03272446965366,249.09761512853902,5187,130.8203310018017,-135.5970026317907
2024-11-06,83.65262595295344,140.6662080853144,10409,-154.39482207815925,206.27464923572626
2024-11-07,-933.7210500199383,751.4458897926611,7092,-191.2000402144939,-52.50967209741775
2024-11-08,55.439980243605795,25.8352734868092,7130,124.69865388034448,40.00148511717481
2024-11-11,-552.2347502524266,360.43538844314173,10242,-29.540822781383582,-128.91464178991282
2024-11-12,434.8362744150192,393.01868371760816,13549,413.98977010993406,29.412426778927614
2024-11-13,283.2991230484241,-200.85427218582925,10647,240.51967892978126,-51.9006667681404
2024-11-14,-369.93989316367765,795.2254097219137,10185,144.7386273464455,-136.30894981604143
2024-11-15,-156.93345866834676,95.02414598275482,10776,154.6158008004789,153.69204375647132
2024-11-18,-429.6067609444758,-253.44709569570682,12913,316.1734360734335,138.25657270608713
2024-11-19,68.66045136341407,521.9059061422422,12547,219.30361834546756,9.264520928598357
2024-11-20,577.5711602506192,-339.0807890746223,12823,149.9532876992045,119.94190326779112
2024-11-21,-392.86302316777187,216.90869442147695,12355,-146.052235259502,210.329268772716
2024-11-22,352.0232577589222,194.52860201347787,11465,662.3893930812437,95.40759331580894
2024-11-25,-165.1288091862204,851.5373394989468,6497,-170.63655146164663,67.96797395099631
2024-11-26,-296.4364161311721,484.81893972797167,7555,-12.508547420032897,39.89496964833095
2024-11-27,46.48482002272109,184.98382475291365,10409,-280.9456552819995,84.94973648592396
2024-11-28,-417.621161209687,690.6597795201723,7951,157.75963175385243,-16.391939348963653
2024-11-29,-176.824652673591,1034.124529410388,6238,80.22208745696149,-7.663586916144663
2024-12-02,-498.9389462944242,534.6861838111174,14165,203.055287672952,65.08913752125149
2024-12-03,1082.3625664581946,206.21157190602835,9727,-297.8131262208868,-27.386487015952895
2024-12-04,117.63177598586431,-587.1017394100958,8965,272.5811334761863,-16.579967279350242
2024-12-05,-249.86275399629278,-439.0681978452235,10686,-111.4870802939229,20.018666463497336
2024-12-06,206.989955367111,16.865177387199424,14242,20.19896012722693,135.06075505930693
2024-12-09,43.835975154585086,-165.7073212955699,8701,236.31425373621292,-93.26637535596475
2024-12-10,-10.484799766611488,87.8172182087324,7780,102.25333682637988,95.91785027052609
2024-12-11,407.0833500217126,233.9899549382643,12398,116.38851133337278,99.17964128034704
2024-12-12,478.75385502365253,517.8156526140385,6588,209.83576398107985,98.5812009296809
2024-12-13,-165.25057380526374,157.70073316454528,7368,135.75812798774484,-60.67463802094889
2024-12-16,-187.90912032234002,491.90098629572117,10789,-18.22158050974346,-149.2681615510937
2024-12-17,-37.52584857582201,238.68464888607215,5436,16.706174352954214,75.97004724114223
2024-12-18,-1050.9605823677923,-985.2799398123227,7828,92.37573573036455,38.753878441396196
2024-12-19,-657.5955310992762,-363.6012362912526,6556,-129.11121870926695,120.43766347631322
2024-12-20,783.4371337222624,113.54746656703072,12570,249.20173187773395,-50.05368280095384
2024-12-23,922.4838567506418,-525.8168457046645,12480,107.73078616149681,96.01183762563612
2024-12-24,-24.518019778189156,559.9572379977227,14496,64.95525358439372,125.44121122194115
2024-12-25,388.27848152788323,1118.4504994062186,5182,288.49931180629414,10.46902789506494
2024-12-26,255.62507727176805,931.25711101839,12190,25.977271357726053,61.69295032648165
2024-12-27,1639.440404227619,71.9342774418752,11687,13.5158005695166,58.196645752409495
2024-12-30,659.7874557172884,1094.4356821099714,10565,-46.92575280079288,-62.14695290296501
2024-12-31,36.041204259616734,289.20047432126694,12241,118.61340178518705,73.10966022846075
2025-01-02,-377.7702203002129,-2.251582670823609,12651,111.69002166630295,182.24983409010136
2025-01-03,-703.2231601287863,-168.04159812456385,10575,-83.25684010198137,22.220393454263657
2025-01-06,201.73181793361155,18.518188107122995,6589,14.461204577319961,-126.09249386516575
2025-01-07,-278.1753726421517,-32.90609112473726,14779,-81.92045370384659,-48.722653091400986
2025-01-08,-611.126854798837,302.2497334252926,13851,-90.97369076309809,-157.94294488516275
2025-01-09,-223.2864421212633,296.34438862991874,5159,-295.9795663453694,149.02611290460646
2025-01-10,-440.77400180719746,201.82761209204867,11555,3.8179492636889236,96.41052963280947
2025-01-13,943.5708175362823,462.1629018478099,14203,-290.44265321600227,-30.136927166781845
2025-01-14,540.8198784747253,914.3877648718048,13244,-42.56313726790222,-121.80599219689364
2025-01-15,96.01367934169132,769.7324812647943,11846,-72.53892917552169,-63.32949582424904
2025-01-16,839.972069445013,-690.9387810699421,7307,260.3790114531208,-43.827696569714746
2025-01-17,138.68415382380914,-1332.3526809411728,6228,-152.98696126192834,30.940759902005844
2025-01-20,-330.6421006641318,760.5919467435642,12226,-102.2372769628951,27.57593431983798
2025-01-21,861.5620386348286,-620.1272190492526,10590,-26.30482783831448,154.14319753737024
2025-01-22,369.45502184232936,65.14075886438988,11919,-66.02873030055521,-49.27548576980426
2025-02-03,-418.62307716322823,-502.0678156356157,10585,323.8509594843752,-130.81878543539287
2025-02-04,4.830660958195907,-881.1882625480118,14227,-177.7134746099239,-95.6978475142292
2025-02-05,-337.8091266923786,524.8776369228729,11046,-25.880899797168382,17.697514555349905
2025-02-06,-591.399865482168,655.493096181588,9945,116.4130498328813,-52.86780669457907
2025-02-07,563.0887737658206,-145.90624043603168,12927,226.23666860840132,-9.20085455130258
2025-02-10,1054.7083202350652,-1354.6253752869459,12016,-26.04831118604065,-25.40335803194438
2025-02-11,-599.2837869095706,-127.74666895148965,12758,-333.6199201007585,119.02384537051827
2025-02-12,381.4846183452854,435.0824032415279,10086,19.979155682899048,-38.69656870923221
2025-02-13,-225.32128456091345,-687.3469412644772,14456,320.40569523614295,-17.734207694781006
2025-02-14,-143.56269188234802,310.0159518674934,12161,106.4374814860854,91.72835811587757
2025-02-17,-196.1969621194346,190.81409049620265,6884,97.28357247198653,-36.498191103207596
2025-02-18,-331.995384839908,547.574899760653,6809,-162.60359831539932,62.321237445701776
2025-02-19,124.2608139724135,271.7482210484919,8167,-183.13431805773294,53.14852620217588
2025-02-20,-315.4750582055189,-383.84136452893324,11352,53.60832972681983,34.17658589610795
2025-02-21,235.2284128899194,917.9429009986948,14009,-235.27578445628154,-93.43963827064898
2025-02-24,74.88094527543153,104.88225618381799,11056,206.2724444725021,142.9774224521937
2025-02-25,-19.474023433204877,183.6172762940409,7437,-119.32924977327244,242.0683796583114
2025-02-26,-353.78183102079896,-359.96077544391767,11468,45.06854385370124,20.882813826739472
2025-02-27,-188.38566528416635,-65.96935071490617,14080,-327.15338375084843,-84.63548733703752
2025-03-03,477.695612912878,-330.88162841614053,10951,-28.760373688701335,22.91027083250226
2025-03-04,350.4585938121904,96.23236404594621,10276,-187.1721094260406,118.98601405859992
2025-03-05,-388.7776223992755,1227.025088085406,13859,-414.39128346836213,-41.518767571560716
2025-03-06,149.66615271461293,-623.1406857588138,12818,158.36841786726347,7.1100815881810355
2025-03-07,475.6935616858945,-768.1368387260446,9728,378.2319078183147,54.06541364121413
2025-03-10,-734.7026405606858,1082.702196496165,7624,275.89471786878926,140.30478522059246
2025-03-11,371.6800961899675,74.40579370888032,10738,186.33813798076096,97.54237330893744
2025-03-12,-231.31187947292335,-201.44364319594996,9232,-32.82423358910914,101.68679695322622
2025-03-13,385.2993342965797,823.9428124376459,10793,211.17804570956523,-22.626855667642523
2025-03-14,-281.6295782712584,-163.3693238421185,9523,294.7706397147456,60.1918955173923
2025-03-17,-802.4410503322595,1295.6058281281616,10571,77.36436593425867,-52.19633271251293
2025-03-18,-713.7712189415813,606.7555228035615,14010,-186.87203446240454,104.55260998852114
2025-03-19,124.042473330691,-92.74684488742162,14298,-49.87685971827422,135.12196407856135
2025-03-20,229.86125086074094,1494.384927959302,7224,390.53929766958726,75.33635687726226
2025-03-21,-352.1583125522043,-163.42895380200304,13389,35.05116636996672,-16.741058679481547
2025-03-24,419.296229388687,645.2572232055842,11091,-614.9511439822193,-0.3727128041598249
2025-03-25,-730.76003113448,379.5755482438951,13662,-243.78469273403869,200.65162106620096
2025-03-26,66.96010067634171,981.0447736392789,11361,-34.889740628496284,-15.071044462349619
2025-03-27,-505.5080998812283,1136.9067180361117,6948,257.16504768351365,124.99941674505682
2025-03-28,-225.9180539010796,219.20248943945998,12094,-4.624470481382382,53.889159821852175
2025-03-31,123.699335658207,-252.05072220771007,11318,260.88633099465204,-13.413644845984273
2025-04-01,-330.2066826419762,475.98328576346984,8796,-55.23247070949783,-114.46490274694253
2025-04-02,-92.27777211491266,-206.62922185126365,5234,-342.85850444712264,41.16003805885069
2025-04-07,603.1464046072203,1408.0323485159738,14120,-48.31223171961692,29.110086660612232
2025-04-08,-188.4459347615744,281.92119864964246,8607,118.98900030925701,200.65346714593335
2025-04-09,517.8460560325709,-19.192930787265226,13043,102.39006986826264,-66.01926954224983
2025-04-10,-464.85342732880906,310.80818351894504,5522,-201.0215498513271,249.47685915477845
2025-04-11,364.9020889576414,-608.2757737178179,10904,-20.239240360753058,57.88105294965933
2025-04-14,820.7843103289501,-382.9684231063909,9888,586.9348476128147,57.78292212221578
2025-04-15,-1135.8222500636446,920.2483447666552,14821,-196.65376525937535,-39.307213443223006
2025-04-16,-298.44762773523837,-194.13656738283743,10832,182.14467889274977,51.47063075544686
2025-04-17,388.53606359027003,-428.1465896091638,12122,-369.3351397139591,67.30509282332127
2025-04-18,-1.5226930214963375,521.9916515163717,10842,222.75836491393238,113.7327291820877
2025-04-21,285.57293668565444,911.4224927977982,6316,-128.46507803768935,-77.8322207591943
2025-04-22,-201.99259335791027,631.37198639904,6124,130.41765164058802,160.67808557880386
2025-04-23,143.29489373644995,797.6286114834899,10621,-208.30512035364023,56.141552377197954
2025-04-24,22.161382303960266,-254.07705314167646,10423,108.17056003534142,80.8228895307312
2025-04-25,683.8910308299037,-653.0864000451063,7587,-131.7300591482876,-2.0942261504760538
2025-04-28,227.21042165060658,1100.8001911732922,14215,-93.00963659332507,-72.81426382790505
2025-04-29,268.8013310376011,6.3920966947185605,10672,138.39720127900614,27.272462740328738
2025-04-30,-105.93848306123368,49.500190126971575,6378,-36.07709527940324,38.72955498232183
2025-05-02,-143.80311203624677,996.9164851094348,8374,126.07628964326224,-118.54282681144906
2025-05-05,-116.27909390981046,533.738005640396,6519,11.831736271329852,99.32854051651252
2025-05-06,297.22607118914846,473.5326632489646,10777,63.498736249455,119.65246338965808
2025-05-07,-110.49224041013147,1499.0014069406504,12935,139.0172942706803,-52.96646238211267
2025-05-08,244.88742844820646,-186.1109382280858,11093,-20.003690918228173,-82.25853502720913
2025-05-09,1137.7003993227195,756.7040768487423,13418,-149.2099572003548,-10.296137687430104
2025-05-12,535.5623517158461,234.2078749382507,10355,-56.46245318595801,22.389509698629958
2025-05-13,-63.01176608392058,361.1553673179542,9968,289.0278359666872,-6.41710099153342
2025-05-14,700.6069610819724,1117.081055847519,14083,73.23461681530993,13.908216722921676
2025-05-15,-104.0376865107757,504.70145377377423,10574,-118.97969068209474,42.147769767591626
2025-05-16,-919.0622675889269,522.9776474297798,9072,130.31212167754373,-116.82689387256289
2025-05-19,-404.043155458702,843.5044023858813,7257,143.66311698782766,-105.3295627303265
2025-05-20,-835.3959605129278,-18.9716377257312,13588,153.9998151595621,-252.22777409231446
2025-05-21,-75.75674202065434,-303.5258004034038,9424,-145.56744007425712,114.25452284534718
2025-05-22,109.20918959477585,-426.8855164126202,8237,-86.478198857179,21.522702061744923
2025-05-23,938.2186561376413,-979.813953625601,8893,-85.36584327740232,124.78511314651567
2025-05-26,263.46368688208133,1433.7242779641933,7005,-22.129582413238353,-93.77379958113923
2025-05-27,-9.550264404432127,-461.9250194330099,7016,157.78383702874692,22.44073395331621
2025-05-28,514.7027905917446,67.24782584853679,14388,109.23696094620271,41.482650611660134
2025-05-29,-1005.5676545039425,33.912020066647585,6772,125.04339143143251,-36.178249483001494
2025-06-02,217.80727905428296,384.44401868546043,13353,320.8038284743046,-135.3427798466793
2025-06-03,485.4325969434834,689.4423275235781,8976,187.77818649832597,194.5871336135157
2025-06-04,-639.2931228899208,716.2840930158472,6751,21.63967500078252,159.9283341270051
2025-06-05,671.8770216034645,-149.84646314136307,13967,-186.77703521049992,-18.193227172536474
2025-06-06,269.24820374720707,99.7269717281531,12430,-92.90940169417405,71.02276451696075
2025-06-09,-107.64395695040065,369.5479702929798,12170,-2.341013535645388,-28.47906763568931
2025-06-10,416.3909330531424,50.78532428987177,11469,215.82596546722274,-79.54036030247475
2025-06-11,1235.3464289021979,1164.4073456119954,14131,44.53361317878132,202.72615049570138
2025-06-12,190.9331275292476,494.5849709829508,8220,-81.23919097768862,-145.53688814058017
2025-06-13,224.11029315016805,640.9266716298905,5539,-96.57857714544517,-8.550369697111488
2025-06-16,-129.68044977012207,597.7287612004477,6461,36.08435821575477,28.432382724223388
2025-06-17,-324.9221847323959,904.084314491195,10184,227.99751244342,185.12365786872863
2025-06-18,515.1679082721228,308.61293522222417,13547,368.20386115502345,109.65886542360184
2025-06-19,-328.0419129544336,-578.0991687735079,5234,8.846280394066468,-147.22497745673186
2025-06-20,135.78311860969623,439.81277105158495,6548,41.05136384748038,19.724975896581775
2025-06-23,-138.82872338255834,-190.81413627509744,12480,-192.78834123147658,22.10601983643595
2025-06-24,339.4899128731959,-117.17000904985412,9213,437.83851381989325,-2.8338335299442186
2025-06-25,266.83105264347415,551.818411253056,6673,-230.2005676312168,81.98091075303009
2025-06-26,618.7699721289496,942.9698428601814,11708,284.3324623561101,-120.91069277559771
2025-06-27,-155.0081994273735,212.76294604163698,12982,-23.067190602494136,-20.863591253667018
2025-06-30,-34.93746764668563,385.2998075593783,7100,-69.8732987680638,67.88187482130752
2025-07-01,-389.3818578911537,1221.3289667811428,8748,-172.00071437718535,87.95756851606411
2025-07-02,-122.1466300380558,344.451907693141,8173,532.0097298814267,34.94194735091969
2025-07-03,288.6502465224261,1761.0098685082369,6815,94.29832465567887,-8.839220030029907
2025-07-04,478.4943083226759,539.3057873789264,8841,54.256087420812676,8.005872637352745
2025-07-07,-361.0826620888127,-856.4576554934906,13016,227.3464719109085,94.04071223772371
2025-07-08,534.80296005283,652.0049726627195,12011,-80.16654512599263,23.390078412545996
2025-07-09,777.8189294024754,428.69503092966664,9493,50.36919104620115,-84.18475454405286
2025-07-10,306.71745161185044,973.8516524496473,5674,61.26725736242419,-103.34975839449034
2025-07-11,1038.3979062790331,603.908810761975,13088,-52.429146469626644,-128.96374214361092
2025-07-14,-286.8945995517865,116.92640960973571,13578,289.92761583718277,165.55808184893536
2025-07-15,-522.3273516557085,-534.5789417736195,7158,6.269117700819173,100.7461835612445
2025-07-16,-789.3601244521393,74.58604562838484,7661,-260.6264106737659,9.351211681945284
2025-07-17,848.0221557445915,-310.31227252558006,7064,-10.299472704174747,-25.379248516408374
2025-07-18,427.18282817702885,-148.31406988283362,8253,99.83573434277946,-37.39300079673577
2025-07-21,72.20766454477247,553.1470426523658,9979,-128.69864677752167,129.32371075822098
2025-07-22,239.98431315991013,1201.9427026108438,12703,-112.91895863408777,210.44335081747408
2025-07-23,-462.7445236491883,436.8029178937886,13931,-59.251807625208116,-40.53929239275391
2025-07-24,1322.8759898084131,-517.5298372211106,6401,294.2471320133921,133.84155206557094
2025-07-25,164.61059098761376,466.76160093208443,8259,-47.431604529141225,22.801291535888925
2025-07-28,154.69739730244646,917.9788919873906,8923,335.8234037102062,-1.2428929910466522
2025-07-29,462.88331194934597,-165.86974259162935,9214,-72.99008762966714,170.4214282829923
2025-07-30,340.5046158683566,119.5896999962494,8227,115.00282725130837,18.98342792572231
2025-07-31,211.9420121395657,208.81291683751826,7745,-39.24853484395024,49.63644392546358
2025-08-04,-295.237227722656,-270.938987849344,11091,200.81663405809442,44.82739329114458
2025-08-05,335.7341785679979,588.9682603063154,8866,-173.65483091305583,-142.55993666594517
2025-08-06,1041.0122482375168,127.43111083533105,10818,198.5718959154463,48.84111487160616
2025-08-07,772.7100230774888,451.7194663442167,7222,72.77388006193675,-36.26920244402328
2025-08-08,896.5933133196985,-332.4953066812601,7792,-77.99836335548981,-122.11531401456213
2025-08-11,-155.60783821559258,-62.47498019404628,14889,16.755703057969882,-31.713708044876242
2025-08-12,-394.8024101292904,633.4288146966628,9063,356.770988206435,-32.53888696369459
2025-08-13,37.10653995017593,-23.69989125506018,6524,77.5689009761567,122.9882539130331
2025-08-14,127.8624561443473,1236.1783107400431,13224,-90.54560318252777,-86.37896161020318
2025-08-15,647.0957592354742,-39.78171136876142,11198,-190.93865656562255,-58.98474390492545
2025-08-18,-746.2323148574097,334.81083545113154,9025,151.08085468619942,43.53882605480125
2025-08-19,864.7751597303069,759.5544991238539,7566,89.1690494021371,-112.57937713542475
2025-08-20,20.996050710505287,-651.019439759819,7803,189.0041390176447,-45.90067582323337
2025-08-21,-113.44053497371002,-856.4852871884655,8709,-242.44494793796844,-146.44767353332222
2025-08-22,-406.0521876300837,-715.3937887420568,11155,-184.4520905783,112.00114600053962
2025-08-25,-727.4283359328847,957.5504620563092,5719,279.37583985037986,-10.136312044018577
2025-08-26,511.58529198095727,-131.11488753546803,11516,116.26832935586812,18.408215499775768
